jobid,confidence_class1,confidence_class2,confidence_class3
uvibc0,0.1061329179036885,0.9672385984177332,0.3562194787520807
yjd60j,0.18224165552585092,0.8521800203922096,0.16084064133958909
2qo85s,0.115355177729212,0.2130228652599926,0.47208106989609344
8gv32p,0.8614808550554744,0.5251291215798058,0.7052234633509339
gn4j7i,0.9856531869072244,0.6584461917307824,0.2997749125762742
vb7op3,0.5237189385830044,0.5728423821924874,0.43559539483280074
eerikf,0.8965075461505533,0.16825674836710103,0.07352526735632481
mbiv4r,0.5079280445179081,0.973337074918122,0.4445504678215194
njej15,0.7386429363026675,0.10968309369425167,0.6735682708311589
ph57ke,0.6134903314026573,0.38012771751949526,0.3206909858121443
rw7dj7,0.41375231469170026,0.9650940854388829,0.522957937893025
gdbkff,0.2685061156467955,0.944489224748408,0.5941628733744841
jyioah,0.16509553689336542,0.101144919806618,0.07404725415536828
89cxjm,0.4223708600161423,0.4616422511789251,0.7668967952277397
ni6pq4,0.8268184415451747,0.9816163191017073,0.615682420541603
rqn6vc,0.3132237387445397,0.8397071582592535,0.7660567956013724
vqcet7,0.44191637671938955,0.5630534941460303,0.11633295473650163
uzddt4,0.9547676580019602,0.8800864867712734,0.3541964312352178
j694ks,0.9052576794903663,0.6178504833274265,0.31234558062746776
w4plzq,0.24391212105292248,0.7088519229406062,0.9479295740654043
ayvksj,0.8049126503991257,0.28970381136905976,0.9228365396301755
tzokva,0.3727979154990474,0.014251476524203777,0.5922235675888188
lw3ecl,0.5189771852290102,0.05524655039090032,0.5585272036222502
1n955c,0.2188330901901231,0.6127890519266148,0.2883430398658372
dvseks,0.34920982916899845,0.0832844077333349,0.9620960188911891
hhdwhc,0.7664512088117947,0.21230809338704404,0.7994365509418039
zpzknb,0.9481190879138165,0.6327912184397423,0.3998539354118622
9br1ad,0.9213328029340646,0.7680389887922041,0.3694804145433417
48su2g,0.22565306911471106,0.6958162325781599,0.5428446135780037
der7wk,0.5987824159899975,0.9163323902843803,0.5339407932566396
90bcjl,0.17828886608437056,0.3575090840632231,0.5278544238129653
8tta2a,0.8200618840423723,0.8069698983899147,0.36961286319700304
qfws10,0.7535233329730929,0.9908044298524213,0.8286499884120252
9jr4pr,0.38384420814877773,0.009902729742488625,0.12694516028939262
c2wpxh,0.8878053918556583,0.7356210422670104,0.5456496358476279
wcn8df,0.5469608967460706,0.32930286720294577,0.6785555828221097
ckjsnh,0.6412509423420147,0.7430532621528418,0.44063702808786975
tgdmso,0.9360210729712136,0.4093769796816503,0.32746453444984513
1bh4jy,0.4171176892322004,0.35764544735014125,0.9878023735182584
duuu6p,0.001724966362510405,0.507931635440135,0.5299202533784421
l0fbjv,0.46808587482343456,0.5385632499878724,0.344855914512462
wapnd2,0.27413342479010083,0.9371609999514549,0.8530077858695947
57rvd3,0.3808120254478572,0.971705468430279,0.2941737183863705
0wzulr,0.5287963217596937,0.26818740350837567,0.13137061263674976
3ot7u9,0.6313589608253546,0.0693404395943269,0.5907730948956375
su4iz3,0.7555613127614879,0.0012914203021522352,0.35006160011407506
4r29iy,0.15976625408180256,0.9492897027704457,0.44268206991518844
2qdq7t,0.7785200227486188,0.41215136892927406,0.6896405514211015
but3ni,0.1840645204632042,0.8068277463550468,0.46637819331045105
1awmqx,0.3345172394663496,0.3810949332062816,0.29388015551749835
3m1cus,0.7734378324231633,0.4421151736923683,0.7602197928480928
6sehff,0.5403100432521383,0.2910802206000118,0.9425802200851391
nxpsdv,0.6260487716012039,0.671343794729898,0.08638377099267536
62jl6p,0.004003780843554572,0.8349421032323726,0.34157196751464336
z34sa5,0.6378620358271866,0.9457700104577843,0.9635955856440568
vpwl7f,0.6506320564162996,0.048683772683797866,0.1876420238573312
6rggqh,0.8612754471106006,0.8247081067831347,0.28986156540556784
gfp5ag,0.6867598862897292,0.8730526303516744,0.010126487122073646
839ewj,0.6708806149174461,0.7306073676934922,0.005913052566492993
mlm3w4,0.6171836830195773,0.5652937074669601,0.46012605667216766
8n5g7c,0.47914209319516277,0.95869689081239,0.42328795840295796
e4a1mv,0.3597724219835834,0.7360739982094417,0.103224071897146
fnx4q6,0.7903052479005419,0.3292484378356667,0.33651206014673984
qba2il,0.5793571515672801,0.5586031791817176,0.6977697535691512
5qn1vu,0.4921722146802706,0.45304556568634635,0.8019388402342814
p1f7rv,0.7767452156143017,0.8998305391449715,0.6407733815579272
m9ddlf,0.5273590740496646,0.28079268847102623,0.1458289134390507
8ckmmc,0.05253385755547069,0.4568939222876526,0.6886782637837467
1jtj38,0.8619628056918501,0.586701272818962,0.015917915023181184
g4iymq,0.08790058801075518,0.68352640328342,0.32405551289669643
nxdx14,0.7803568740500553,0.3988760735298579,0.7375572227062024
l4m5vi,0.1580591048799651,0.9370470917223991,0.9800215487940668
c3p65f,0.6978644928950797,0.325880919192321,0.25267544557933663
cd8375,0.1227022573302663,0.8255830047727473,0.11963416191240639
wnyrbb,0.8982792333706116,0.8132505838747568,0.3528626452659588
2p0b3g,0.40915475288049485,0.13476274288631584,0.21530799276882084
areoka,0.0014925100790207368,0.0007266042823727004,0.32890390641548006
1pqfws,0.988577296460558,0.5994499139210134,0.9699804701471432
88m5vi,0.1313277386157412,0.7673897900688678,0.7032004036464433
orm6i7,0.7596100898363869,0.8501427556373581,0.524361003008367
kg7cdu,0.24678722544004505,0.5258644177896777,0.45949908219650404
mkyny1,0.5467885542657841,0.4922108129632372,0.9839980380587329
9nbti5,0.864480892769186,0.20694141323918958,0.6783212245741673
9joyqr,0.6894762076435816,0.15479368446813502,0.9279709070413443
7pbt2o,0.7692863081920359,0.29483237723698186,0.6408827770220857
vlqjds,0.05065686802212466,0.4161590800111864,0.816118182085878
a7uyqd,0.6732349769951458,0.23924252150659697,0.8443099978747799
3hzoa8,0.45211856558248875,0.3026584413812262,0.5488971420431621
slbq27,0.5938446500111514,0.004418206604780095,0.9790640121863711
sjrshu,0.5647794647261188,0.6269235339061949,0.7994869416990922
65wypc,0.7222947078383624,0.28853350794173394,0.37728907855767957
0prcl0,0.8888725275721352,0.6037425627981216,0.3926371235340578
obosvk,0.13460376848605682,0.491865575880126,0.07077042405867129
l9hvmr,0.2649525277426996,0.17447723362975676,0.3169132372280421
l67g10,0.11245893070565616,0.12195469330491426,0.38200566577527373
2x9eyx,0.3793956892496909,0.3301397711453766,0.266612968198793
f6vazn,0.9169149663082318,0.04682363492950159,0.2333533508064396
q3xtrx,0.2966605520625385,0.636393443139271,0.14738184634850127
wb5lxm,0.8181426335558468,0.8464019953953972,0.183897438090308
z50k69,0.09609515638941679,0.8027677400855252,0.02381658920037133
3bkrxc,0.37845196491590405,0.04658765001905596,0.6131796000678364
4tk9gr,0.5211362413270394,0.6811107178112773,0.9120063282283091
nxxat9,0.776958214165078,0.4250378911806616,0.96942922924577
goejdn,0.558728905583164,0.21123263506646317,0.40495015936023315
um039f,0.2592847862585086,0.21084894296693946,0.016071634389526746
0x9f34,0.5462853954443295,0.2862873276288771,0.7785329344561245
b5caxh,0.5425144756666271,0.3960873623619273,0.4788961340820631
vc9op1,0.6661127912560636,0.17794627455703904,0.335417447477928
avz7go,0.5343177963475931,0.462880505791168,0.7817841348147844
yrz1ne,0.5854684092147396,0.38625783539745107,0.759193143125372
54ns5n,0.30407223882224677,0.661923704597195,0.6810455953282812
gc7hlu,0.6784321556241703,0.6748210999849766,0.8256412671107759
6ytvhs,0.925883230543894,0.5042700249843056,0.17902459324266762
56cfp5,0.6472689148969407,0.6031991958915727,0.39502669642828314
5b3fum,0.7094939288745074,0.6159386796310802,0.9087211712248273
vbs1ah,0.101602789267628,0.08499628732298747,0.05324329944477124
biumba,0.2459634830799876,0.09280720457937408,0.9106828136833147
55zzdp,0.9833645680278444,0.7427604075265468,0.6456027527182149
kp2iud,0.763844230003916,0.41069779945377305,0.42690130536165294
oxr6ta,0.8672072139745255,0.3811326073074047,0.3582816873650003
12acwi,0.94495390659763,0.5444848285491134,0.0668220272153357
kaimwf,0.21264120672931563,0.09251126947998112,0.8006580077092204
3ldltn,0.4640207721012489,0.47978880640189414,0.9689966061463697
o8ny0l,0.0009779168905350577,0.6430416779192893,0.8374132465462076
8s9buw,0.010779316348978996,0.4416870778935692,0.47035559987835485
gs9n7y,0.637026464793185,0.4690899415077573,0.3658338556239359
bxyfeq,0.48106356859408395,0.24018793368643743,0.5724255547254403
ur98v3,0.7527386005494568,0.36663016787019265,0.16889419963524777
o6guf0,0.39809182466860504,0.1234144132045637,0.7274447540532993
p1yg5f,0.40033290144338307,0.03196815984369594,0.4228531666498869
wbcumb,0.9751096735261487,0.23926116734789427,0.4196929476577006
nufgpw,0.4398950744933585,0.09592119907363195,0.5362215778832337
57fv9r,0.8087794234191997,0.9548308882021611,0.5662981010115292
b92zzo,0.6628927504161319,0.5354316524702918,0.9495438872057613
v8lm8v,0.9131754665182639,0.950454105222684,0.8266989914036527
uv3ad9,0.7418256724222567,0.24473529824747464,0.9024828689223943
xtxt30,0.9684286853373201,0.8557430056857509,0.0216684263810486
fihqkp,0.296887726195744,0.3700781277826497,0.25660038775302396
02bsxs,0.694943197178413,0.7017526183735651,0.7332460737748259
f6vwt8,0.38192400777585744,0.8935310211019245,0.45625369148546313
jtzd18,0.961483302207412,0.9008019778602063,0.8236694397211447
rjveeq,0.49422725273136336,0.05987037905898662,0.3564689543993763
bdjjnf,0.07941205759983849,0.46049760315585775,0.08923910698294546
dch4g3,0.5417914923936561,0.8108349704142239,0.48416572750782527
v5oj9w,0.9419400823716004,0.06272822440241677,0.2889204214354524
n2bd2b,0.025025075965897536,0.03354299734875965,0.7545813881172697
4okomb,0.7691424757914336,0.84869474244221,0.7553034273577237
qbjs1s,0.3130994379093225,0.05007048704892558,0.7454899979860831
cr165v,0.4758589866364258,0.10394031009847504,0.5176177586741464
p54ibc,0.24536319791441508,0.6320048952860099,0.29046942024744915
ot7ibh,0.08492382501442952,0.6555841617463369,0.6242136977614925
hrwm31,0.9133693666493076,0.7079556000583543,0.6237364804240523
9u14ad,0.8623827248031134,0.43359077076197416,0.9234374415635991
m4wiod,0.0011563213269097927,0.8037525293506548,0.43065996489068503
hwojq1,0.8907201008480653,0.11709014802881923,0.7529500155500853
p0c5io,0.16225949429385156,0.7009763771825652,0.6745334179699433
tewq3j,0.39224548526097724,0.2945068373156591,0.5666129126774118
0paitw,0.31705999390116524,0.4644031775374384,0.5495378451949897
ulxpa8,0.051583073374694144,0.09478777550890916,0.647923699364429
8ubhlj,0.3754235447576635,0.9232562466066292,0.2554548065129364
wlmpsn,0.45049912958527416,0.07296643404796321,0.07811177917933187
2h8fv5,0.8276615396375098,0.8266817080554536,0.6469235835848773
0kxid2,0.5850241015374321,0.14241781559877353,0.6580780842482572
w09n21,0.3072816989031101,0.3280383486751107,0.18872290138924108
xsplso,0.6847022857545855,0.33732454678107715,0.8113111407435156
j9dihb,0.6391229225006634,0.8758382306293997,0.294217090386903
ylbk5r,0.07629222156930215,0.10579776857382894,0.540429535882886
cx9ij2,0.6765146167460659,0.328113206715937,0.32071266484353145
8mkhto,0.1805079478011976,0.31270389871520987,0.10779552528670433
vffs4x,0.11545677912484387,0.8345566673589969,0.2721824413725029
ojpzvv,0.014668113515208359,0.19723585013558487,0.2895213529387092
rbr9f9,0.4280810308144971,0.6153312097028548,0.010816756748958656
bdxrfm,0.2832540354746813,0.6572898745131416,0.23668612783318788
tqqdc5,0.6465393679379018,0.626742825151698,0.989209180372111
yajbg9,0.27520381330632815,0.4696039943473116,0.15414119963186945
p65xr3,0.6564802592854432,0.8913947935272155,0.8950671141814285
ts8wyb,0.4024125548365799,0.2820172022964792,0.022802852986518296
gjopcg,0.330759407518047,0.2462627651640883,0.31385977292961065
mqsnms,0.21977031455955287,0.7053216060555629,0.4917513262781027
eypy1z,0.0467010861569902,0.3906564034854745,0.6533812385402575
e0zo8k,0.09459163981364438,0.4157093836113903,0.8631813350144272
rnkhei,0.7098172595384125,0.5708241105695996,0.03178908630900801
dzzbmq,0.38740251328806274,0.08822366768540746,0.5830099887937693
hysy0u,0.4196535740078705,0.9260737663092758,0.11710656862794444
dkrcrv,0.048290216276448694,0.6382661643516166,0.8545051966495631
29orks,0.8141876281328441,0.3048656467249744,0.6527731250389903
4v2lpy,0.7593644390656988,0.681015307687783,0.798971077216789
wevh2o,0.5187718347876715,0.33104827407222304,0.40211519748540536
6cfuik,0.8792265824137017,0.006067460105137146,0.05120772648348959
mlmvi2,0.29188393277098135,0.4067461109340481,0.6012224645137838
jzf6db,0.05678382160362039,0.0755509122071586,0.778302510375665
uu8jr6,0.1173229441385143,0.7256683401091558,0.27576153230399036
08hnib,0.9849662095268886,0.6684654118461372,0.9588875397510515
a7y4a3,0.6670588628560089,0.7251784652106049,0.6208697527922811
qdwqzz,0.19041731157955144,0.12386335433162654,0.9730667443790939
7rmjl0,0.03818923413710995,0.6399781138079762,0.8479238541642788
sgxbj5,0.5047281655418293,0.6483065685306243,0.23549070080716072
3uhv0k,0.5568028003531675,0.9235397151972132,0.29397924852491397
0xi4ik,0.9518454894207324,0.020706666478081615,0.09951263058312709
m4fvz2,0.6559821956091133,0.12369609882856747,0.31891905649165386
7u3usg,0.9189589643895222,0.7305166023854945,0.0674513218649101
0nuwm8,0.4126457418106103,0.9785778630758629,0.8186047394554398
zlf1p5,0.07013332667981242,0.9152110034996367,0.23396367993193912
tbafv5,0.5808213807936371,0.3108464950635218,0.9419631974741616
mufqtc,0.8091220876637462,0.7618795283806121,0.7398043058028426
5ic8bg,0.9570616508688439,0.4426968141531984,0.7390546345593006
7l7eyp,0.12022067242677759,0.7868859565807046,0.9482063725113163
js36pi,0.11492126493544597,0.009960672744810828,0.23229828037904865
qa3yrj,0.08661342563032892,0.7636865626754222,0.6188218222715137
h49nkv,0.2979337283837271,0.24852736682640242,0.1313675340476682
yes7uy,0.9444326168467296,0.059319477921067953,0.10382040535814974
2he5of,0.4206275288187227,0.23985947077896352,0.5608875692640158
uvlif5,0.03839987216076757,0.2616334609793892,0.8544173168250265
nrq9ng,0.64408981088667,0.5059803077874451,0.5863670332550579
14qi7q,0.976822243718393,0.012284330112419806,0.3670512956391586
z88xkv,0.39969592492673267,0.05657964040575869,0.18800345155476728
5nhc38,0.12813794628176367,0.21077513744332177,0.10263238260282326
y6ikf5,0.9444674020966958,0.9255205266441712,0.9539580710716123
1b9l0o,0.5532646522047687,0.9789893711819659,0.36200024722797175
ozsrmq,0.7319715953495225,0.205502557667126,0.42282435185882383
580qa2,0.7201866165875669,0.7207259787764805,0.19332141445442141
06gv3t,0.417982467995498,0.048786843528299206,0.7644564314390988
t5fhsz,0.1819629703005995,0.04203763492413626,0.010241898823591278
6fltkb,0.2836469128793364,0.7882729213451676,0.9799189584445337
oxvycl,0.7074613725591958,0.8915436199219503,0.5374502253585864
wwcwoi,0.050766829306375216,0.611803521936295,0.11115742434472431
j18qj1,0.07789788478513848,0.34667929631167016,0.7461867804759263
0qncxn,0.9669233906857071,0.9305745389580499,0.8619598744397775
f6zue3,0.936297277710806,0.602135516331451,0.6017213529701849
yc7a53,0.5333240686635425,0.8396365776418381,0.5952869329103345
cvo0mi,0.4838442409595699,0.388293116021311,0.4004641492376686
omc73q,0.3071776508106334,0.9899869623194545,0.6933541502839049
g139nl,0.335856989184239,0.5094275249867162,0.742784065153535
baqlx3,0.01251903458291348,0.8150955737451021,0.8816654649591198
j8vtq5,0.6492668909379931,0.9955676319150746,0.7990971649501678
vu8c0m,0.3171430265179135,0.16009977797732722,0.9725494510970039
740lyt,0.5723640408653611,0.8611784696603081,0.34481526678300534
nv3vn5,0.700091070860164,0.14666435859731852,0.08909527606697942
hmzvyj,0.3141442360303248,0.7566130036797387,0.049887600252614295
29zglu,0.5072197341339896,0.8301702628377163,0.8476732027209865
66fxka,0.0004287305412488118,0.003751254367767465,0.9569717016750207
27ms13,0.587508660759787,0.131613635336996,0.4366789782127716
rfvrpd,0.29397707498339476,0.5440397706165909,0.5590116220560378
330r9m,0.0755805011862235,0.7966938642138863,0.9263317205293646
cwc2ef,0.13141618590566062,0.18257060327664631,0.05435049090349209
von4w9,0.40150916008077286,0.7516154366752086,0.17565598533563365
8aomau,0.3158681832999848,0.09961841486367073,0.6595692799972654
cic5b1,0.6997073963291286,0.36549841076182055,0.8470134936571235
f1cnap,0.05963788781751289,0.6264640341510334,0.19716131274220383
e4wwu4,0.19082386507411542,0.20680485606451837,0.4416224193362872
hkga2c,0.8340879497237284,0.013076302525652395,0.5002844062578041
duu0kz,0.996119918102895,0.8283588048215068,0.5716816999764548
veuokq,0.8680751801201156,0.12138514451664972,0.0007571258049506868
8wgli6,0.4037278814038979,0.9011050219583786,0.598880041369867
ckhzp0,0.5417656468963981,0.44334009407099784,0.007590200689130078
se1vrm,0.2437760618233792,0.8026170060541816,0.04823313650009553
w4gpd1,0.5483316520076784,0.7025219940313127,0.3020542311311083
49k0rq,0.010769733083103694,0.7003573634448572,0.8400161184732339
y13nmu,0.2383461382641472,0.9610825713186689,0.11115917020931898
7vd0fn,0.0774341662587259,0.20820603144094973,0.8672036147209774
eic2dp,0.1288959467418156,0.6406458679729836,0.9648224401859927
uk1ml0,0.8795442316044713,0.9179289671133729,0.48888641931414256
d3kdht,0.11405804765064942,0.19053934413725948,0.905407623752016
3pwp3i,0.6696364478156683,0.777601097595428,0.3196312037813027
e0hqzc,0.9997220632291558,0.8950343220266294,0.30409671863288545
y4fefk,0.23091120651159647,0.481166070524889,0.5558331878153548
vscvsj,0.934761068406643,0.2822225246411536,0.7518846945110058
s9rabq,0.16653231574576877,0.10964116715047845,0.07922417891046529
lf2edq,0.5107189663525591,0.29637018040586616,0.2512736822455126
3ywzts,0.7264724690572852,0.9977153145317103,0.7839225980242487
8l8kzl,0.7833345320217941,0.4184126284404729,0.8327010325647294
r4dtoy,0.6297086374904136,0.3550288807126494,0.7230059108867983
pa95ha,0.7948665286969314,0.9326370028929736,0.3603604107549928
3rvnz3,0.1870448343686062,0.19489357731046353,0.32678568641953587
4au0x9,0.47667873659169235,0.46231041968481246,0.7202681857191637
36uvy1,0.6869048553414862,0.0874132138449728,0.8431155820808235
zt8403,0.3079697923469128,0.6588777805219656,0.5757765105553269
1z7vwf,0.27923581525306074,0.5023421947358527,0.5389437046413665
8ououp,0.5461675893987163,0.7754382527450643,0.1459976495763744
bzpjwl,0.7135586817719146,0.6999757788891615,0.02550906228352312
j6gu98,0.4797412189084709,0.37271978072733847,0.8045483059553843
fnlk5e,0.608555097618098,0.9785189469065972,0.14722334310858354
02p8l7,0.06544257283237964,0.13080047533855088,0.38763293298400203
1t0m58,0.13784210442279665,0.5186592920807424,0.2469249016047611
ne7fyu,0.1212609463488955,0.5620758990336374,0.5104373884446453
8lik1x,0.5112664676978214,0.4005985145320894,0.7271612701057493
p6hqe0,0.37049002623003735,0.7144040256725495,0.25498929259124103
8spg1w,0.5197468539497855,0.48480498390675897,0.7088948791665958
84c0pi,0.3891228579487398,0.019440004052974857,0.3076383763827163
zwm103,0.9582757644006644,0.43172015031485245,0.45474041276876087
7vqabi,0.8697831909280873,0.17869729743622687,0.8181037511702632
nsnult,0.5411513903937418,0.8786218700617815,0.24634702684951415
jic40a,0.7561788380016834,0.387524021628174,0.04532079509066034
7xhvhc,0.5592271343726217,0.4946837023128904,0.5814522398719137
ouj5m5,0.6692966781574398,0.339854155048408,0.6936542277836729
wxughh,0.3159624623969415,0.34692381056864086,0.9145774142087665
8mziym,0.4733244707575812,0.8085716291160742,0.766621297354856
33tvz9,0.12598665599247982,0.9903236320592447,0.4366211094024153
9jxytk,0.858366212540373,0.5117773671697379,0.5051279504048007
ylynyw,0.023760841417718392,0.161371093777829,0.5478491457317645
rc5f1g,0.07938099289899114,0.4587318681656183,0.3610284074749014
rlhbz3,0.33274355800943123,0.00041919386027200467,0.7416328592840487
ggbq05,0.9681785016073784,0.9374596943790274,0.2514645492444618
um7fze,0.895304965679159,0.5040527215591637,0.5875317050735249
pglx2s,0.8065919729760889,0.053846854784290854,0.16882362613732338
0olynn,0.962161765278935,0.8420034951823999,0.3533582433166784
7747xt,0.3779934161327684,0.17240649756308912,0.9087408968280681
jmfqv3,0.6322725771265234,0.2258507557394881,0.2840970920433189
ytcoaj,0.911807028465066,0.46739006499671143,0.23030835513225745
wj1uvh,0.6844064489650844,0.8862779680452717,0.12385761490524727
fkwk7n,0.7767570320465383,0.40648927876813845,0.9720699014505787
fjoqqg,0.07772122890194388,0.2770063147585734,0.813031592872746
xw4vwv,0.9456610583375449,0.8761036523299293,0.05208215881236111
1ayc1g,0.2476311505402805,0.2596366383947517,0.7887828976994653
xt4fdo,0.47851972305854085,0.6205513875851325,0.08830660658673428
vm0zun,0.8069248400227729,0.2900506032414528,0.1807044630022563
ewmimm,0.12353201340769426,0.7311233486130785,0.5961350627599934
vyrayr,0.794025002511457,0.7606265971659948,0.970564810552008
mlifgo,0.7511596666721236,0.22262234029605965,0.9792516740509517
kjic5r,0.8406554326764598,0.9105209506484648,0.08072197692221816
h6nllp,0.3584922136390907,0.34883883220745115,0.23038490253869537
rsg7l6,0.8730098537742047,0.036873452341623314,0.6625214789654845
q5okm4,0.34265481474743087,0.23975433270429825,0.6060507653882539
4ji66v,0.17417654115355696,0.5440202285573013,0.5181022598499994
htz2u9,0.36733647865228025,0.5902554333104156,0.5174048647135133
1bztor,0.9361403473422176,0.2803321440917812,0.6947472933001454
mqlcvh,0.7525845273404173,0.8836362735676189,0.4493613968321508
rv531z,0.4568608575982549,0.5354539296703497,0.4305541850621458
bjud4b,0.7399177106095713,0.4113857042047181,0.422842309688516
gsjwpm,0.29903914142525734,0.3910567841988267,0.8298762619352308
wdg9ju,0.2631682009769213,0.5029644794729061,0.4686199516805737
agmgoz,0.16776876647702177,0.7572831343515798,0.3142424362130628
rlls25,0.7469160714110679,0.4407493358693022,0.9844493888686286
10hipp,0.03687985995401044,0.3123280188140555,0.4452850441773458
xra5wi,0.7859595816509259,0.2264684515150669,0.9472440051053022
c1n3qk,0.06415782252944635,0.004488989835558788,0.4057807818023428
c0oe99,0.1500717441569448,0.49587487594614643,0.4108972934898012
shlwe8,0.5297059338308933,0.9226380527567418,0.9112244781686969
dzy97t,0.4336081947955349,0.7319082341081764,0.09008127098709773
mv9hmw,0.6418291250208186,0.39129567484324845,0.6026327001175416
mt1mrp,0.7766612947253004,0.08804062774147403,0.8522670849910163
kjpd6t,0.9832134976250071,0.14587504517783756,0.20874802013768434
mm4kxc,0.08157433937200065,0.6023379646565078,0.5386615122265279
zg4zfj,0.6235098188182383,0.38287419803233236,0.20948917541808587
gm6lqe,0.1904536458934578,0.620610130263909,0.25341004372995
cm0fgn,0.6489544737935456,0.5732745564031123,0.3901984269023282
0trz7h,0.8024328209898597,0.07516917220834662,0.9154154041253717
luxmuh,0.4068311306848603,0.00328703696826782,0.015406000584497703
21zm80,0.05752467669196404,0.17923294231387998,0.7862673024094834
0icklk,0.5710283077014218,0.5484375590641225,0.09239891134121625
w0w6jx,0.9431590026029245,0.02590596316630056,0.34757716037229935
da38hb,0.8900365477617959,0.902520582466153,0.660489668543916
xd5gnf,0.3450253212427409,0.3599842833033118,0.20545015524650734
2k2jc8,0.6115399413845138,0.9301561682667531,0.7087529996211767
ptcvk5,0.8702934557452635,0.9429938164535283,0.8948832124388044
6i0jje,0.9685675806664525,0.3362000636635959,0.4057615355889176
3e119o,0.6283872649728793,0.5011949685665482,0.4912396082171242
r8o6cz,0.7167756588377957,0.047796158744990325,0.3443598356034441
1k50mi,0.2233124003925714,0.6225968668491795,0.059791537209824774
qpo140,0.018802894253090452,0.7591496947053086,0.34924306383942605
75xf08,0.31272790762714453,0.8410346825866641,0.4571091651532868
25id26,0.16062896962937034,0.9205875655806498,0.47883793646587947
t1fq19,0.6591857587945805,0.53529357971789,0.08086848336748065
zhpq7t,0.23428173577704747,0.19103660286807234,0.47951099809532416
67ijdl,0.08812495414439214,0.7560970258944769,0.5101258885630462
obcv56,0.1759068221038651,0.6748655099731633,0.9986512941056583
30mmr1,0.9842921649384325,0.675405460375298,0.22513184968905342
0kkkjg,0.09703811141124641,0.4526201061467422,0.04198642607764358
v1dijr,0.7124021023615292,0.35136331129642984,0.784919920972983
qhdasy,0.7704456044544508,0.5031452443259321,0.05564883378015917
m4i83b,0.5506758218802177,0.737323854952814,0.14778219481756716
9gxh4x,0.010684294943538397,0.5580314354381696,0.16738413258857932
gkclju,0.27326098286156597,0.595384808927775,0.43519179652111106
xm7n4h,0.3569006343728245,0.38296566469612114,0.3536838903440338
uokzmv,0.8708939140561717,0.25771872551481523,0.5015812029854072
rv9ycc,0.9250550491932132,0.1721690499461903,0.4201669704090646
a896i7,0.6445602396450963,0.4016691455818968,0.597783151670755
a4yt12,0.8116396933497948,0.13989922712473202,0.5422603573494832
4h6m24,0.2826860225775024,0.5109881759783754,0.1553192477634059
eucv08,0.42848634777756645,0.7278023764414951,0.981663635629676
kfmii9,0.23023244337871618,0.7214543009643566,0.4575452938408002
xyywf3,0.18734610375397542,0.9489856894337665,0.7261825909680816
qfc67a,0.46708958809518086,0.8295494601672997,0.8238372852604958
ve9df6,0.7671206064013598,0.024051690323543817,0.8349894708113749
3s7oco,0.6344284908419102,0.8080576363192608,0.9221797741509876
d5jlw8,0.3023965581868866,0.5730124291494612,0.05222969527358301
r5dhy2,0.4415758083006851,0.3028207779169755,0.9749873977608597
mka9ja,0.02559520819136296,0.9819896943985333,0.4569602716141691
pcoza8,0.9742207775233348,0.6704428769953431,0.09447902749845971
ukyi6m,0.546134276624158,0.31698761405283593,0.705149194286241
5haxoi,0.18763855454698974,0.1776080398469546,0.05997595424642077
jbmsi0,0.19256606738850113,0.8270500541212897,0.7869015009671568
vj2atu,0.9093752223456738,0.425385662368598,0.2309854654213469
m2x4vz,0.7970755415905779,0.1275931965995143,0.7444056205139379
1ms66s,0.34785400647689857,0.48852713734516695,0.019388829087717663
d2vh90,0.8553333318710056,0.4924533061129711,0.8623893337124029
2rbx2l,0.7651887177167289,0.7775525070112771,0.5131822907556323
ibrpmt,0.3488584115750215,0.40987633233424225,0.9847387789475915
j3tokb,0.2731711047507406,0.567776873197384,0.42973751055726517
aocgn8,0.30554471096882463,0.1268615991024984,0.35046732658306
hqxbpm,0.22350478592014011,0.6865463098042458,0.36590595861817987
t9z5nr,0.23088663654203012,0.27486658509532,0.9282896541070768
swnuik,0.28112292553909213,0.5648413822310672,0.33928453650479307
gbkz5u,0.8147190494655226,0.9691622644937838,0.386556687366056
jz6j24,0.4606516771639342,0.016336551560907075,0.12298738264951381
8tuyqk,0.061744090007490704,0.8836314409632797,0.7768556263305512
54tnpa,0.6956336640396493,0.8777792409061231,0.8353886026685872
85kcbs,0.7156887373254429,0.6322850562198514,0.42437291080086614
9lfbn1,0.7692592376666274,0.8729067913750738,0.5402639234531877
0gcces,0.8894924977691608,0.5596064360518961,0.4129075198657072
4edqex,0.019622269864439046,0.9578527440812421,0.5984915262380528
kdrpbv,0.2342020015500581,0.293536218726424,0.46349557794521523
bt0ese,0.7322886326452942,0.4165391725377753,0.05898274473871001
jafmu9,0.7659337314930117,0.3040832637614157,0.7229788672426469
u4mvnb,0.1494477077298273,0.02470406457888885,0.2751723329188738
5mezew,0.22000913727052296,0.25097190917041434,0.41081485981924293
9dd2u0,0.017762702730784286,0.8186459833111958,0.9214087360470655
euivwg,0.8920834668788568,0.2429813307684744,0.9743258740738261
faq85r,0.013036128346917364,0.03872994559167031,0.32461898385192933
gi0yms,0.5783933853038328,0.32257777974490576,0.5490826925798149
pt2uxp,0.3359318065533987,0.8821912542006828,0.3710186308976787
2p4sg0,0.7045122030916837,0.2028018698989773,0.07919206306272975
lxpcvi,0.8873990884482373,0.367996225187454,0.344914090279934
